UMAP_1,UMAP_2,Cluster_ID,Clean_Title,Question_ID,Mapped_Label,Label_ID
1.840683,5.9136953,15,bert binary text classifier giving valueerror expected input batchsize doesnt match target,63624390,Implementation,1
4.6256704,3.1818962,85,missing word word embedding,46931715,Implementation,1
4.0285506,6.007896,73,module torchtextdata attribute field,76080767,Tool Usage,4
3.6369166,4.2729673,75,advanced lstm model result better result simpler one,59103086,Tool Usage,4
9.818904,2.4802475,38,extract unique string string pattern full text r,59851930,Implementation,1
6.1707606,3.382003,24,use wordvec bag words,71672310,Vector Embeddings,6
5.6347003,0.25890034,6,nlp topic modeling plsa,71514838,Tool Usage,4
5.425901,4.2682414,70,fasttext precision recall tradeoff,45713695,Model Training,2
6.785015,5.738192,47,python translate large texts english,68587883,Model Training,2
7.763743,3.1534173,88,efficiently compute similarity documents stream documents,13986518,Model Training,2
6.917065,8.7918215,60,spacy rulematcher extract value matched sentence,59070106,Text Preprocessing,3
10.002442,7.9323955,40,evaluating pos tagger nltk,46713629,Implementation,1
9.639934,6.4794936,79,method extract nounadjectives pair sentence french,66777604,Errors,0
4.9769616,5.4070435,74,indexerror list index range using polyglot,66303212,Uncertain,5
5.113809,2.3296359,83,gensim bm,78971288,Errors,0
10.979521,4.9565206,28,manage typos words correctly delimited,45994570,Implementation,1
3.7479615,4.1279244,75,give one sample text input pretrained lstm model,60390971,Tool Usage,4
6.926055,5.008608,-1,python nltk pandas text classifier newbie importing data format similar provided,58649351,Uncertain,5
6.993107,1.6031029,-1,vader compound polarity score calculated python nltk,40325980,Uncertain,5
9.828037,2.2424817,38,r define function comparing number string occurrences cells data frame,49089440,Implementation,1
5.503124,2.8601532,41,dataset docvec,72952741,Model Training,2
6.669926,4.5152645,80,enlarging text corpus classes,22936547,Implementation,1
8.973758,1.7700812,35,creating documentfeature matrix list extracted phrases using phrasemachine r,53806825,Implementation,1
7.526564,0.7887703,9,twitter api use extract large amounts tweets nlp research,9893150,Text Preprocessing,3
10.816235,7.514293,25,lemmatization root word,62269776,Model Training,2
3.348418,1.4863294,2,solved svm attributeerror numpyndarray object attribute lower try fitting tfidf linearsvc,60191634,Text Preprocessing,3
8.018784,3.6911674,88,determine two sentences talk similar topics,63157909,Model Training,2
7.8707,7.670597,77,extract graph dbpedia number hops direction,54774104,Vector Embeddings,6
12.543795,5.344348,18,opensource selflearning stemmer,15907746,Tool Usage,4
9.795575,5.7357054,-1,openfst create morphological analyzer,46864797,Uncertain,5
9.753204,2.4772851,38,check string contains roman numerals r,49147890,Implementation,1
6.8162847,1.2779604,14,tokenize review wise sentiment analysis,74877847,Implementation,1
7.8093786,8.86598,49,stanford ner custom model working,35754922,Implementation,1
9.710589,2.5228176,38,matching text strings set keywordscategories r,54977235,Implementation,1
9.882889,3.3445935,-1,merge two dot graphs common node python,42041494,Uncertain,5
10.009445,8.105301,40,build new tagset,18244165,Implementation,1
9.074449,9.555458,66,opennlp yielding undesired result,32174012,Model Training,2
4.440704,3.4728668,85,contextual embedding use test time,74844009,Implementation,1
9.1175,6.5613747,-1,exracting words using nltk,9148679,Uncertain,5
9.325139,0.5194373,4,google sheets remove serie ngrams cells containing lists comma separated ngrams primary sheet,69013437,Tool Usage,4
12.588189,5.268323,18,ruby stemmer knows english irregular verbs,4501435,Tool Usage,4
6.63593,8.190154,61,spacy doc parsing processing text,49950347,Uncertain,5
3.0314212,2.8520756,0,encoding problem training glove model,55693318,Vector Embeddings,6
8.322208,3.7638993,-1,adjectives superlative comparative positive form,17487406,Uncertain,5
10.187272,7.2412663,34,discriminatively trained supervised part speech tagging,13187936,Implementation,1
10.118274,6.0806537,78,getting error converting audio text python,52857949,Tool Usage,4
6.8705564,8.788913,60,spacy regex pattern work rulebased matcher,78140912,Text Preprocessing,3
6.7351565,4.473223,80,best feature selection algorithm document classification,14123453,Implementation,1
9.907219,8.006189,40,tag auto discovery text,25289200,Implementation,1
4.162263,1.1575925,1,remove words stopwords countvectorizer,47770655,Errors,0
9.147954,2.5409148,39,r text analysis counting occurences combinations words two different keyword lists given distance,73586255,Errors,0
4.2097173,8.660837,23,incorporate versioning training phrases dialogflow,59170732,Implementation,1
9.602208,2.4545517,38,add metadata vectorsource corpus using tm library r,58035095,Implementation,1
6.204017,5.4876776,45,lingpipe dictionary size,14269464,Text Preprocessing,3
5.1646523,3.313476,82,sentence document converted vector,30795944,Uncertain,5
4.328806,8.317705,22,possible add date picker rasa chatbot,59858705,Model Training,2
7.335964,3.609842,-1,visualize text classes scatterplot,60652184,Uncertain,5
8.450754,7.551229,67,relation matching relation extraction,36255432,Errors,0
3.5278947,1.5606625,2,use textdatasetfromdirectory binary text classification tfdataset object,67759756,Text Preprocessing,3
1.6132092,5.813772,15,access bert intermediate layer outputs tf hub module,55333558,Implementation,1
9.583732,0.8174804,4,get bigramtrigram word prelisted unigram document corpus dataframe column,70693229,Tool Usage,4
9.038877,7.3382025,-1,php nlp nested parenthesis parser output array,7917161,Uncertain,5
5.8216267,3.9590743,64,stanford classifiers vs weka classifiers,42777753,Vector Embeddings,6
10.505911,6.12727,-1,simplenlg get plural noun,33389184,Uncertain,5
5.6519814,0.27037412,6,combine multiple documents single document topicmodels r,64741514,Tool Usage,4
5.581042,0.26450467,6,create topic names using lda topic model,43970727,Tool Usage,4
6.4407964,1.8377486,13,understand input sentence negative positive meaning,8324370,Model Training,2
3.0316405,2.8456006,0,get feature names glove vectors,63520893,Vector Embeddings,6
4.5829644,3.3156478,85,pre trained vectors nlp wordvec word embedding particular topic,61048035,Implementation,1
10.772753,6.7870927,32,wordnet directly present similarity synsets,15877518,Text Preprocessing,3
9.206678,0.45222577,4,learning ngram features using cnn model using keras text data using python step step,59044667,Tool Usage,4
9.825315,2.490396,38,r code extract information one document loop documents folder,70277454,Implementation,1
3.6930702,5.0390873,75,masksplit tensorflow array first occurence value,67129601,Tool Usage,4
5.804296,3.8783247,64,unable determine structure arff using utf arff file weka,38244254,Vector Embeddings,6
10.9069,7.505167,25,lemmatizerpostagger italian python,74115996,Model Training,2
5.9654655,0.48100847,7,document tagging named topics relevant literature also asked quora,32552283,Model Training,2
6.8878846,8.475986,61,merge name forms person found via ner spacy,70214048,Uncertain,5
10.030554,5.5558877,86,language detection pinyin translit etc,35872454,Tool Usage,4
3.4800463,1.4069028,2,tfidf separate label,60686556,Text Preprocessing,3
7.795435,7.55349,77,identify intranet page content using named entity recognition,4001785,Vector Embeddings,6
4.5017548,9.19062,17,correct approach followup questions luis app,47777509,Text Preprocessing,3
6.4120555,4.5187583,80,ulmfits language model work applied text classification problem,58309837,Implementation,1
3.8074067,5.132089,75,tensorflow datasetbucketbysequencelength throws typeerror,73177746,Tool Usage,4
4.202862,3.6522186,84,train word embeddings keras,49009386,Model Training,2
11.107192,8.890982,8,extracting time date flight airplane eticket,23062938,Errors,0
9.219426,9.433253,66,opennlp tokenizer detect words belong together,51293611,Model Training,2
7.1997533,2.7868524,89,using predict new text kmeans sklearn,42825655,Text Preprocessing,3
7.752548,7.6238704,77,python named entities recognition finding specific entity,48433186,Vector Embeddings,6
6.8019342,5.283464,63,junit unit testing big data natural language processing,38534940,Model Training,2
11.546232,3.1348908,11,polyanalyst read bookmarks pdf file,57695344,Tool Usage,4
10.078861,8.105764,40,split sentence words nonwhite characters pos tagging,56249201,Implementation,1
9.094205,0.5103368,4,want build next word predictor want go beyond using ngrams ways could,59230408,Tool Usage,4
3.2646549,1.5592024,2,attributeerror using tfidfvectorizer sklearn pipeline,77775857,Text Preprocessing,3
7.450777,2.9701712,89,clustering conceptually similar documents together,6615833,Text Preprocessing,3
12.653458,5.352279,18,one choose lemmatization stemming,68827978,Tool Usage,4
10.809345,5.550985,29,join arabic letters form words,7377197,Errors,0
5.5871,0.2702387,6,understanding lda topic modelling much topic overlap,46326173,Tool Usage,4
4.5186157,3.3488507,85,customize word embeddings vocabulary,76857964,Implementation,1
6.902012,1.3433806,14,receiving key error calculating polarity python,66512572,Implementation,1
6.9923983,7.145272,52,tokenize words syllables gujarati characters gujarati,54344698,Vector Embeddings,6
6.6826525,1.2468113,14,unsupervised sentiment analysis,3920759,Implementation,1
9.289025,0.4630129,4,ngram character based spell checking,49790773,Tool Usage,4
3.4926589,1.2780548,2,get tfidf scores well important words,64807140,Text Preprocessing,3
9.632023,2.5407724,38,r text mining extract keywords,44614326,Implementation,1
6.7642574,5.7928057,47,building jarvis like application local languages,27325131,Model Training,2
2.7243812,6.653884,30,split input text equal size tokens character length concatenate summarization results hugging face transformers,74244702,Model Training,2
2.7482102,6.661442,30,extract full entity names hugging face model without io tags,73033651,Model Training,2
6.4120636,1.8522003,13,machine learning datasets negative vs positive vocabulary dataset,27094699,Model Training,2
9.33688,0.46287706,4,ngram python startpad,71864528,Tool Usage,4
10.700832,1.9666876,37,find similar texts across python dataframe,42170809,Errors,0
5.7127824,2.7538543,41,docvec taggedlinedocument,36780138,Model Training,2
4.1069574,4.142269,-1,decoding multiple sentences tensorflow respect sentence dependencies,36610789,Uncertain,5
6.7345357,9.568295,12,add rules spacy lemmatization,63260356,Model Training,2
1.670754,5.8145046,15,bert nsp head linear layer two outputs,62109957,Implementation,1
10.130601,2.837499,37,wordcloud cropping text,47524602,Errors,0
6.7486534,9.504671,12,keep betweenword hyphens lemmatizing using spacyr,76429315,Model Training,2
10.666042,1.9394549,37,compare two dataframe columns sentence strings create new values third frame,61348676,Errors,0
8.197659,1.2887304,3,add column one dataframe another pyspark,58038304,Tool Usage,4
5.778151,4.644788,81,implement multilabel text classifier keras,55393702,Tool Usage,4
10.996337,8.836475,8,create relativeapproximate dates perl,1104429,Errors,0
4.177988,2.5483067,10,computing skipgram frequency countvectorizer,56451249,Vector Embeddings,6
7.8402185,3.204893,88,compute similarity document specific keywords,63001234,Model Training,2
9.73714,6.0203886,-1,find frequent noun following word,37782569,Uncertain,5
6.703478,4.9156528,71,nlp practioners assign lamba feature maxent classifier,23113987,Text Preprocessing,3
9.210194,5.675594,-1,detecting verbals natural language,67954570,Uncertain,5
3.6427534,5.3262463,75,problem training parsebert model pytorch,72590458,Tool Usage,4
5.6112204,0.24800365,6,extract one topic one document using lda,61361850,Tool Usage,4
3.6476016,4.2262673,75,lstm skews predictions towards one value,55023016,Tool Usage,4
5.5460877,2.850239,41,checking model overfit docvec infervector,64537121,Model Training,2
7.7693963,7.5950937,77,named entity recognition newlatest entities,26262222,Vector Embeddings,6
4.1257973,6.381492,73,cuda memory,60926878,Tool Usage,4
9.457336,8.15698,-1,stanford nlp using parsed tagged text generate full xml,30219780,Uncertain,5
2.828071,6.7521896,30,difference huggingfaces textgeneration texttextgeneration pipelines,76758299,Model Training,2
